bioproject,tax_id,metadata_field,metadata_value,status,runtime_seconds,memory_usage_bytes,num_true,num_false,mean_rpm_true,mean_rpm_false,sd_rpm_true,sd_rpm_false,fold_change,test_statistic,p_value,true_biosamples,false_biosamples
PRJNA338014,10368,collection_date,2012,permutation_test,0.004109621047973633, 49288,23,930,0.0,275.44184211552835,0.0,2959.4775959160065,negative inf,-275.44184211552835,0.5191480851914808,,
PRJNA338014,10368,collection_date,2013,permutation_test,0.0042629241943359375, 49368,15,938,0.0,273.09265796102494,0.0,2946.9390492791495,negative inf,-273.09265796102494,0.8413158684131586,,
PRJNA338014,10368,collection_date,2014,permutation_test,0.004245758056640625, 49476,9,944,0.0,271.35689954178116,0.0,2937.639017355593,negative inf,-271.35689954178116,1.0,,
PRJNA338014,10368,collection_date,2015,permutation_test,0.46547842025756836, 230266597,24,929,0.0,275.7383349488066,0.0,2961.0561922992197,negative inf,-275.7383349488066,0.5025497450254974,,
PRJNA338014,10368,collection_date,2016,permutation_test,0.4280431270599365, 230266725,33,920,0.0,278.43577518200146,0.0,2975.3781596063536,negative inf,-278.43577518200146,0.29017098290170984,,
PRJNA338014,10368,collection_date,2017,permutation_test,0.0040874481201171875, 49218,34,919,0.0,278.73875208644324,0.0,2976.982348370999,negative inf,-278.73875208644324,0.25937406259374063,,
PRJNA338014,10368,collection_date,2017-07,permutation_test,0.3808884620666504, 230266533,11,942,0.0,271.9330288401713,0.0,2940.7292390168486,negative inf,-271.9330288401713,1.0,,
PRJNA338014,10368,collection_date,2017-08,permutation_test,0.3746159076690674, 230266565,22,931,0.0,275.14598621637094,0.0,2957.901521328347,negative inf,-275.14598621637094,0.5455454454554545,,
PRJNA338014,10368,collection_date,2018,permutation_test,0.0033261775970458984, 49466,6,947,0.0,270.4972683922295,0.0,2933.0218949974214,negative inf,-270.4972683922295,1.0,,
PRJNA338014,10368,collection_date,2018-03,permutation_test,0.0032198429107666016, 49466,6,947,0.0,270.4972683922295,0.0,2933.0218949974214,negative inf,-270.4972683922295,1.0,,
PRJNA338014,10368,collection_date,2018-04,permutation_test,0.003201723098754883, 49430,8,945,0.0,271.0697493835358,0.0,2936.0975549195746,negative inf,-271.0697493835358,1.0,,
PRJNA338014,10368,collection_date,2019,permutation_test,0.003231525421142578, 49430,8,945,0.0,271.0697493835358,0.0,2936.0975549195746,negative inf,-271.0697493835358,1.0,,
PRJNA338014,10368,collection_date,2019-01,permutation_test,0.003125905990600586, 49448,7,946,0.0,270.7832063080775,0.0,2934.558516248357,negative inf,-270.7832063080775,1.0,,
PRJNA338014,10368,collection_date,2019-02,permutation_test,0.0034875869750976562, 49484,5,948,0.0,270.2119337209297,0.0,2931.487684845487,negative inf,-270.2119337209297,1.0,,
PRJNA338014,10368,collection_date,missing,permutation_test; significant,0.380932092666626, 230266693,146,807,1754.5268025167215,0.0,7293.517647174912,0.0,inf,1754.5268025167215,0.00019998000199980003,SAMN11155583; SAMN11155584; SAMN11155585; SAMN11155586; SAMN11155587; SAMN11155588; SAMN11155589; SAMN11155590; SAMN11155591; SAMN11155592; SAMN11155593; SAMN11155594; SAMN11160944; SAMN11160945; SAMN11160946; SAMN11160947; SAMN11160948; SAMN11160949; SAMN11160950; SAMN11160951; SAMN11160952; SAMN11160953; SAMN11160954; SAMN11160955; SAMN11160956; SAMN11160957; SAMN11160958; SAMN11160959; SAMN11160960; SAMN11160961; SAMN11160962; SAMN11160963; SAMN11163857; SAMN11163858; SAMN11163859; SAMN11163860; SAMN11163861; SAMN11163862; SAMN11163863; SAMN11163864; SAMN11163865; SAMN11163866; SAMN11163867; SAMN11163868; SAMN11163869; SAMN11163870; SAMN11163871; SAMN11163872; SAMN11163873; SAMN11163874; SAMN11163875; SAMN11163876; SAMN11163877; SAMN11163878; SAMN11163879; SAMN11163880; SAMN11163881; SAMN11163882; SAMN11163883; SAMN11163884; SAMN11163885; SAMN11163886; SAMN11163887; SAMN11163888; SAMN11163889; SAMN11163890; SAMN11178649; SAMN11178650; SAMN11178651; SAMN11178652; SAMN11178653; SAMN11178654; SAMN11178655; SAMN11178656; SAMN11178657; SAMN11178658; SAMN11178659; SAMN11178660; SAMN11178661; SAMN11178662; SAMN11178663; SAMN11178664; SAMN11178665; SAMN11178666; SAMN11178667; SAMN11178668; SAMN11178669; SAMN11178670; SAMN11178671; SAMN11178672; SAMN11178673; SAMN11178674; SAMN11178675; SAMN11178676; SAMN11178677; SAMN11178678; SAMN11178679; SAMN11178680; SAMN12345975; SAMN12345976; SAMN12345977; SAMN12345978; SAMN12345979; SAMN12345980; SAMN12345981; SAMN12345982; SAMN12345983; SAMN12345984; SAMN12345985; SAMN12345986; SAMN12345987; SAMN12345988; SAMN12345989; SAMN12345990; SAMN12345991; SAMN12345992; SAMN12345993; SAMN12345994; SAMN12345995; SAMN12345996; SAMN12345997; SAMN12345998; SAMN12345999; SAMN12346000; SAMN12346001; SAMN12346002; SAMN12346003; SAMN12346004; SAMN12346005; SAMN12346006; SAMN12346007; SAMN12346008; SAMN12346009; SAMN12346010; SAMN12346011; SAMN12346012; SAMN12346013; SAMN12346014; SAMN12346015; SAMN12346016; SAMN13351783; SAMN13351784; SAMN13351785; SAMN13351786; SAMN13351787; SAMN13351788,too many biosamples to list
PRJNA338014,10368,status,live,t_test; significant,0.007514238357543945, 95965,951,2,269.359530144523,0.0,2926.8994581168554,0.0,inf,2.8380157417211715,0.004636164960463066,too many biosamples to list,SAMN24619048; SAMN24619050
PRJNA338014,10368,Name,UW,permutation_test,0.3989286422729492, 230266665,16,937,0.0,273.38411223846464,0.0,2948.497657689119,negative inf,-273.38411223846464,0.8037196280371963,,
PRJNA338014,10368,Name,University of Washington,permutation_test; significant,0.3834972381591797, 230266497,505,448,507.24933300483434,0.0,4001.492812362795,0.0,inf,507.24933300483434,0.00019998000199980003,too many biosamples to list,too many biosamples to list
PRJNA338014,10368,Name,University of Washington Laboratory Medicine,permutation_test; significant,0.3837597370147705, 230266593,376,577,0.0,443.95305574946514,0.0,3747.2684724152896,negative inf,-443.95305574946514,0.00019998000199980003,too many biosamples to list,too many biosamples to list
PRJNA338014,10368,collected_by,HMC,permutation_test,0.3941638469696045, 230266533,13,940,0.0,272.5116097525972,0.0,2943.829232456889,negative inf,-272.5116097525972,0.9535046495350465,,
PRJNA338014,10368,collected_by,UW Medicine,permutation_test; significant,0.42256951332092285, 230266533,123,830,0.0,308.62760622583295,0.0,3131.0553304302694,negative inf,-308.62760622583295,0.0015998400159984002,SAMN24619044; SAMN24619045; SAMN24619046; SAMN24619047; SAMN24619048; SAMN24619049; SAMN24619050; SAMN28125203; SAMN28125204; SAMN28125205; SAMN28125206; SAMN28125207; SAMN28125208; SAMN28125209; SAMN28125210; SAMN28125211; SAMN28125212; SAMN28125213; SAMN28125214; SAMN28125215; SAMN28125216; SAMN28125217; SAMN28125218; SAMN28125219; SAMN28125220; SAMN28125221; SAMN28125222; SAMN28125223; SAMN28125224; SAMN28125225; SAMN28125226; SAMN28125227; SAMN28886782; SAMN28886783; SAMN28886784; SAMN28886785; SAMN28886786; SAMN28886787; SAMN28886788; SAMN28886789; SAMN28886790; SAMN28886791; SAMN28886792; SAMN28886793; SAMN28886794; SAMN28886795; SAMN28886796; SAMN28886797; SAMN28886798; SAMN28886799; SAMN28886800; SAMN28886801; SAMN28886802; SAMN28886803; SAMN28886804; SAMN28886805; SAMN28886806; SAMN28886807; SAMN28887133; SAMN28887134; SAMN28887135; SAMN28887136; SAMN28887137; SAMN28887138; SAMN28887139; SAMN28887140; SAMN28887141; SAMN29124692; SAMN37999513; SAMN37999514; SAMN37999515; SAMN37999516; SAMN37999517; SAMN37999518; SAMN37999519; SAMN37999520; SAMN37999521; SAMN37999522; SAMN37999523; SAMN37999524; SAMN37999525; SAMN37999526; SAMN37999527; SAMN37999528; SAMN37999529; SAMN37999530; SAMN37999531; SAMN37999532; SAMN37999533; SAMN37999534; SAMN37999535; SAMN37999536; SAMN37999537; SAMN37999538; SAMN37999539; SAMN37999540; SAMN37999541; SAMN37999542; SAMN37999543; SAMN37999544; SAMN37999545; SAMN37999546; SAMN37999547; SAMN37999548; SAMN37999549; SAMN37999550; SAMN37999551; SAMN37999552; SAMN37999553; SAMN37999554; SAMN37999555; SAMN37999556; SAMN37999557; SAMN37999558; SAMN37999559; SAMN37999560; SAMN37999561; SAMN37999562; SAMN37999563; SAMN37999564; SAMN37999565; SAMN37999566; SAMN37999567,too many biosamples to list
PRJNA338014,10368,host,Homo sapiens,permutation_test; significant,0.3834083080291748, 230266521,653,300,388.45573830744195,8.331053508939295,3525.4419811341745,69.38865770022177,5.543107469122998,380.12468479850264,0.00019998000199980003,too many biosamples to list,too many biosamples to list
PRJNA680783,10368,timepoint,72h,t_test,0.005733489990234375, 68065,2,7,16.280393327068836,183.50467393886467,15.76768513678109,443.65304088447596,-3.4946093495583868,-0.9950548237330286,0.357812047562563,,
PRJNA680783,10368,timepoint,9h,t_test,0.00548553466796875, 65697,2,7,1.0101212784985392,187.86760880988476,0.2318521102153427,441.9889182881448,-7.5390440176261695,-1.1185307687522696,0.30611245885201327,,
PRJNA901910,10368,sex,female,permutation_test,0.17824316024780273, 9663741,19,15,0.008044507353826665,0.0,0.023778395482637646,0.0,inf,0.008044507353826665,0.1613838616138386,,
PRJNA901910,10368,sex,male,permutation_test,0.1856231689453125, 9662201,15,19,0.0,0.008044507353826665,0.0,0.023778395482637646,negative inf,-0.008044507353826665,0.16798320167983202,,
PRJNA901910,10368,last_update,2023-07-17T22:29:21.170,t_test,0.005416154861450195, 66377,2,32,0.0,0.004776426241334583,0.0,0.018743616989483274,negative inf,-1.441533248136721,0.1594605368363554,,
PRJNA901910,10368,response,CR,t_test,0.00519871711730957, 66509,3,31,0.0,0.004930504507184085,0.0,0.019023577476417593,negative inf,-1.4430454692290573,0.15936883689202666,,
PRJNA901910,10368,response,PD,permutation_test,0.15688610076904297, 9662093,19,15,0.004657661853749418,0.0042900043000978485,0.019760785687560713,0.016051726238288832,0.11862680987570792,0.00036765755365156944,0.9797020297970203,,
PRJNA901910,10368,response,PR,permutation_test,0.15975594520568848, 9662137,12,22,0.005362505375122311,0.004022526146419952,0.017785418219894905,0.018433530550908447,0.4148053902053663,0.001339979228702359,0.7463253674632536,,
PRJNA901910,10368,survival censor,0,permutation_test,0.1561121940612793, 9662093,19,15,7.968598540093102e-12,0.010189709304753552,2.940978452312776e-11,0.026350135964057393,-30.252067827626256,-0.010189709296784954,0.36936306369363064,,
PRJNA901910,10368,survival censor,1,permutation_test,0.24693512916564941, 9662125,15,19,0.010189709304753552,7.968598540093102e-12,0.026350135964057393,2.940978452312776e-11,30.252067827626256,0.010189709296784954,0.36696330366963303,,
PRJNA901910,10368,overall survival_months; infusion percent_cd4; infusion percent_cd8; number til_infused,7; 43%; 27%; 20400000000.0,t_test,0.0012507438659667969, 4039,3,31,0.0,0.004930504507184085,0.0,0.019023577476417593,negative inf,-1.4430454692290573,0.15936883689202666,,
PRJNA901910,10368,overall survival_months,9,permutation_test,0.1500256061553955, 9662093,6,28,0.014749262536873156,0.002298216589338133,0.03298035365043937,0.011941883669456317,2.682056149047223,0.012451045947535024,0.34896510348965104,,
PRJNA901910,10368,overall survival_months; infusion percent_cd4; infusion percent_cd8; pfs months; number til_infused,10; 37%; 63%; 5; 31100000000.0,t_test,0.005335330963134766, 66401,3,31,0.02145002145002145,0.002854695979762655,0.030334911247814136,0.015635813801710828,2.9095700760923124,1.0483570618986646,0.39980496501464685,,
PRJNA901910,10368,overall survival_months; infusion percent_cd4; infusion percent_cd8; pfs months; number til_infused,17; 52%; 39%; 7; 42700000000.0,t_test,0.0011408329010009766, 4087,2,32,0.0,0.004776426241334583,0.0,0.018743616989483274,negative inf,-1.441533248136721,0.1594605368363554,,
PRJNA901910,10368,overall survival_months; infusion percent_cd4; infusion percent_cd8; pfs months; number til_infused,80; 16%; 83%; 80; 52100000000.0,t_test,0.0010552406311035156, 4134,3,31,0.0,0.004930504507184085,0.0,0.019023577476417593,negative inf,-1.4430454692290573,0.15936883689202666,,
PRJNA901910,10368,overall survival_months; infusion percent_cd4; infusion percent_cd8; pfs months; number til_infused,87; 1%; 99%; 87; 80900000000.0,t_test,0.0010476112365722656, 4087,2,32,0.0,0.004776426241334583,0.0,0.018743616989483274,negative inf,-1.441533248136721,0.1594605368363554,,
PRJNA901910,10368,overall survival_months; infusion percent_cd4; pfs months; number til_infused,89; 20%; 89; 85800000000.0,t_test,0.0010454654693603516, 4009,3,31,0.0,0.004930504507184085,0.0,0.019023577476417593,negative inf,-1.4430454692290573,0.15936883689202666,,
PRJNA901910,10368,overall survival_months; infusion percent_cd4; infusion percent_cd8; pfs months; number til_infused,92; 26%; 73%; 92; 60100000000.0,t_test,0.005178213119506836, 66401,2,32,7.570168613088446e-11,0.004776426236603228,5.5582169862698386e-11,0.018743616990688963,-25.911030909791187,-1.4415332237691705,0.15946054366611773,,
PRJNA901910,10368,overall survival_months; infusion percent_cd4; number til_infused,107; 9.09%; 113000000000.0,t_test,0.0012204647064208984, 3973,3,31,0.0,0.004930504507184085,0.0,0.019023577476417593,negative inf,-1.4430454692290573,0.15936883689202666,,
PRJNA901910,10368,overall survival_months; infusion percent_cd4; infusion percent_cd8; pfs months; number til_infused,112; 10.10%; 89.70%; 112; 78400000000.0,t_test,0.0010457038879394531, 4114,3,31,0.0,0.004930504507184085,0.0,0.019023577476417593,negative inf,-1.4430454692290573,0.15936883689202666,,
PRJNA901910,10368,overall survival_months; infusion percent_cd4; infusion percent_cd8; pfs months; number til_infused,121; 67.50%; 29.50%; 8; 38000000000.0,t_test,0.00104522705078125, 4108,2,32,0.0,0.004776426241334583,0.0,0.018743616989483274,negative inf,-1.441533248136721,0.1594605368363554,,
PRJNA901910,10368,pfs censor_at_12_months,0,permutation_test,0.14882254600524902, 9662093,14,20,1.0814526590126352e-11,0.0076422819785651646,3.3809223154393314e-11,0.023242534434520415,-29.39645773696143,-0.007642281967750638,0.6831316868313169,,
PRJNA901910,10368,pfs censor_at_12_months,1,permutation_test,0.14841675758361816, 9662169,20,14,0.0076422819785651646,1.0814526590126352e-11,0.023242534434520415,3.3809223154393314e-11,29.39645773696143,0.007642281967750638,0.6791320867913209,,
PRJNA901910,10368,infusion percent_cd4; infusion percent_cd8; number til_infused,34%; 56%; 22900000000.0,t_test,0.0011703968048095703, 3955,3,31,0.0,0.004930504507184085,0.0,0.019023577476417593,negative inf,-1.4430454692290573,0.15936883689202666,,
PRJNA901910,10368,infusion percent_cd4; infusion percent_cd8; number til_infused,53%; 44%; 33500000000.0,t_test,0.0055425167083740234, 66401,3,31,0.029498525073746312,0.0020758085323054104,0.041717214229294836,0.011369671554411294,3.828897537376494,1.1344894750396466,0.3728307127188053,,
PRJNA901910,10368,infusion percent_cd8,80%,permutation_test,0.14950799942016602, 9662069,6,28,0.0,0.005458772847239523,0.0,0.019944608999191912,negative inf,-0.005458772847239523,0.8779122087791221,,
PRJNA901910,10368,cell_type,CD4+,permutation_test,0.1495671272277832, 9662093,13,21,0.011757356900199011,9.580722032469564e-13,0.027977101734444343,4.284629147626377e-12,33.514638430935904,0.011757356899240939,0.09819018098190181,,
PRJNA901910,10368,cell_type,CD4+CD8+,permutation_test,0.14862942695617676, 9662069,10,24,0.0,0.006368568321779444,0.0,0.021407737810909284,negative inf,-0.006368568321779444,0.4507549245075492,,
PRJNA901910,10368,cell_type,CD8+,permutation_test,0.23920369148254395, 9662169,11,23,1.829046933471462e-12,0.006645462595764658,5.7839542571162855e-12,0.021826059049982194,-31.75863038887852,-0.00664546259393561,0.5969403059694031,,
PRJNA901910,10368,trial,15781,permutation_test,0.1491401195526123, 9662133,9,25,0.0,0.006113825588908266,0.0,0.021012306900771882,negative inf,-0.006113825588908266,0.5547445255474452,,
PRJNA901910,10368,trial,16992,permutation_test,0.1494886875152588, 9662157,17,17,0.003785297902944962,0.005205622080743665,0.015141191611779849,0.020822488285123814,-0.4596637335734065,-0.0014203241777987034,0.5963403659634037,,
PRJNA901910,10368,trial,17057,permutation_test,0.1485450267791748, 9662093,8,26,0.011061946921580289,0.002475002475002475,0.029267160513472865,0.012375012375012375,2.1601034517144986,0.008586944446577814,0.11598840115988401,,
PRJNA901910,10368,pfs months,3,permutation_test,0.279665470123291, 9662101,6,28,0.0,0.005458772847239523,0.0,0.01994460899919191,negative inf,-0.005458772847239523,0.8903109689031097,,
PRJNA901910,10368,pfs months,4,permutation_test,0.0012500286102294922, 3765,6,28,0.014749262536873156,0.002298216589338133,0.03298035365043937,0.011941883669456317,2.682056149047223,0.012451045947535024,0.34896510348965104,,
PRJNA632343,10368,title; package; organism_taxonomy_id; organism_taxonomy_name,Invertebrate sample from Alviniconcha marisindica; Invertebrate.1.0; 1491186; Alviniconcha marisindica,permutation_test; significant,0.15284991264343262, 10863973,16,23,0.17501470068498168,0.0,0.6778290210888259,0.0,inf,0.17501470068498168,0.00019998000199980003,SAMN14907812; SAMN14907813; SAMN14907814; SAMN14907815; SAMN14907816; SAMN14907817; SAMN14907818; SAMN14907819; SAMN14907820; SAMN14907821; SAMN14907822; SAMN14907823; SAMN14907824; SAMN14907825; SAMN14907826; SAMN14907827,SAMN15029577; SAMN15029578; SAMN15029579; SAMN15029580; SAMN15029581; SAMN15029582; SAMN15029583; SAMN15029584; SAMN15029585; SAMN15029586; SAMN15029587; SAMN15029588; SAMN15029589; SAMN15029590; SAMN15029591; SAMN15029592; SAMN15029593; SAMN15029594; SAMN15029595; SAMN15029596; SAMN15029597; SAMN15029598; SAMN15029599
PRJNA632343,10368,title; package; organism_taxonomy_id; organism_taxonomy_name,MIMAG Metagenome-assembled Genome sample from Sulfurovum sp.; MIMAG.built.6.0; 1969726; Sulfurovum sp.,permutation_test; significant,0.1506345272064209, 10862401,23,16,0.0,0.17501470068498168,0.0,0.6778290210888259,negative inf,-0.17501470068498168,0.00019998000199980003,SAMN15029577; SAMN15029578; SAMN15029579; SAMN15029580; SAMN15029581; SAMN15029582; SAMN15029583; SAMN15029584; SAMN15029585; SAMN15029586; SAMN15029587; SAMN15029588; SAMN15029589; SAMN15029590; SAMN15029591; SAMN15029592; SAMN15029593; SAMN15029594; SAMN15029595; SAMN15029596; SAMN15029597; SAMN15029598; SAMN15029599,SAMN14907812; SAMN14907813; SAMN14907814; SAMN14907815; SAMN14907816; SAMN14907817; SAMN14907818; SAMN14907819; SAMN14907820; SAMN14907821; SAMN14907822; SAMN14907823; SAMN14907824; SAMN14907825; SAMN14907826; SAMN14907827
PRJNA632343,10368,tissue,gill,permutation_test; significant,0.1571509838104248, 10862425,15,24,0.1866823473972928,1.3119881022222016e-14,0.698501384113684,6.292073898848464e-14,43.69389611000474,0.18668234739727968,0.00019998000199980003,SAMN14907813; SAMN14907814; SAMN14907815; SAMN14907816; SAMN14907817; SAMN14907818; SAMN14907819; SAMN14907820; SAMN14907821; SAMN14907822; SAMN14907823; SAMN14907824; SAMN14907825; SAMN14907826; SAMN14907827,SAMN14907812; SAMN15029577; SAMN15029578; SAMN15029579; SAMN15029580; SAMN15029581; SAMN15029582; SAMN15029583; SAMN15029584; SAMN15029585; SAMN15029586; SAMN15029587; SAMN15029588; SAMN15029589; SAMN15029590; SAMN15029591; SAMN15029592; SAMN15029593; SAMN15029594; SAMN15029595; SAMN15029596; SAMN15029597; SAMN15029598; SAMN15029599
PRJNA632343,10368,last_update; when; publication_date,2021-10-21T00:39:56.497; 2021-10-21T00:39:56.497; 2021-10-21T00:39:56.497,t_test,0.005346536636352539, 66693,2,37,0.0,0.07568203272864073,0.0,0.45409219636824005,negative inf,-1.0137937550577503,0.31744670003696956,,
PRJNA632343,10368,last_update; when; publication_date,2021-10-21T00:39:56.573; 2021-10-21T00:39:56.573; 2021-10-21T00:39:56.573,t_test,0.001277923583984375, 4340,2,37,0.0,0.07568203272864073,0.0,0.45409219636824005,negative inf,-1.0137937550577503,0.31744670003696956,,
PRJNA632343,10368,last_update; when; publication_date; derived_from,2021-10-21T00:39:56.667; 2021-10-21T00:39:56.667; 2021-10-21T00:39:56.667; This BioSample is a metagenomic assembly obtained from the host Alviniconcha marisindica BioSample: SAMN14907824,t_test,0.0012054443359375, 4785,2,37,0.0,0.07568203272864073,0.0,0.45409219636824005,negative inf,-1.0137937550577503,0.31744670003696956,,
PRJNA632343,10368,last_update; when; publication_date; derived_from,2021-10-21T00:39:56.747; 2021-10-21T00:39:56.747; 2021-10-21T00:39:56.747; This BioSample is a metagenomic assembly obtained from the host Alviniconcha marisindica BioSample: SAMN14907827,t_test,0.001051187515258789, 4785,2,37,0.0,0.07568203272864073,0.0,0.45409219636824005,negative inf,-1.0137937550577503,0.31744670003696956,,
PRJNA632343,10368,last_update; when; publication_date,2022-05-08T00:41:50.127; 2022-05-08T00:41:50.127; 2022-05-08T00:41:50.127,t_test,0.005140781402587891, 66717,2,37,1.3459821169609405e-12,0.07568203272856798,3.1230326359477057e-13,0.4540921963682521,-35.710572545043085,-1.0137937550387188,0.31744670004592795,,
PRJNA632343,10368,host_tissue_sampled,Gill,t_test,0.005700111389160156, 66649,3,36,0.0,0.07778431141554741,0.0,0.46017819220418926,negative inf,-1.0141851056822762,0.3174544792744473,,
PRJNA632343,10368,host_tissue_sampled,Gill Anterior,permutation_test; significant,0.22382545471191406, 10862453,10,29,0.0,0.09655983486067955,0.0,0.5109466193535596,negative inf,-0.09655983486067955,0.0025997400259974,SAMN15029581; SAMN15029583; SAMN15029585; SAMN15029587; SAMN15029589; SAMN15029591; SAMN15029593; SAMN15029595; SAMN15029597; SAMN15029599,SAMN14907812; SAMN14907813; SAMN14907814; SAMN14907815; SAMN14907816; SAMN14907817; SAMN14907818; SAMN14907819; SAMN14907820; SAMN14907821; SAMN14907822; SAMN14907823; SAMN14907824; SAMN14907825; SAMN14907826; SAMN14907827; SAMN15029577; SAMN15029578; SAMN15029579; SAMN15029580; SAMN15029582; SAMN15029584; SAMN15029586; SAMN15029588; SAMN15029590; SAMN15029592; SAMN15029594; SAMN15029596; SAMN15029598
PRJNA632343,10368,host_tissue_sampled,Gill Posterior,permutation_test; significant,0.0014331340789794922, 4582,10,29,0.0,0.09655983486067955,0.0,0.5109466193535596,negative inf,-0.09655983486067955,0.0025997400259974,SAMN15029580; SAMN15029582; SAMN15029584; SAMN15029586; SAMN15029588; SAMN15029590; SAMN15029592; SAMN15029594; SAMN15029596; SAMN15029598,SAMN14907812; SAMN14907813; SAMN14907814; SAMN14907815; SAMN14907816; SAMN14907817; SAMN14907818; SAMN14907819; SAMN14907820; SAMN14907821; SAMN14907822; SAMN14907823; SAMN14907824; SAMN14907825; SAMN14907826; SAMN14907827; SAMN15029577; SAMN15029578; SAMN15029579; SAMN15029581; SAMN15029583; SAMN15029585; SAMN15029587; SAMN15029589; SAMN15029591; SAMN15029593; SAMN15029595; SAMN15029597; SAMN15029599
PRJNA632343,10368,derived_from,This BioSample is a metagenomic assembly obtained from the host Alviniconcha marisindica BioSample: SAMN14907818,t_test,0.001253366470336914, 4388,2,37,0.0,0.07568203272864073,0.0,0.45409219636824005,negative inf,-1.0137937550577503,0.31744670003696956,,
PRJNA632343,10368,derived_from,This BioSample is a metagenomic assembly obtained from the host Alviniconcha marisindica BioSample: SAMN14907819,t_test,0.0010492801666259766, 4300,2,37,0.0,0.07568203272864073,0.0,0.45409219636824005,negative inf,-1.0137937550577503,0.31744670003696956,,
PRJNA632343,10368,derived_from,This BioSample is a metagenomic assembly obtained from the host Alviniconcha marisindica BioSample: SAMN14907820,t_test,0.0013728141784667969, 4388,2,37,0.0,0.07568203272864073,0.0,0.45409219636824005,negative inf,-1.0137937550577503,0.31744670003696956,,
PRJNA632343,10368,derived_from,This BioSample is a metagenomic assembly obtained from the host Alviniconcha marisindica BioSample: SAMN14907821,t_test,0.0015358924865722656, 4300,2,37,0.0,0.07568203272864073,0.0,0.45409219636824005,negative inf,-1.0137937550577503,0.31744670003696956,,
PRJNA632343,10368,derived_from,This BioSample is a metagenomic assembly obtained from the host Alviniconcha marisindica BioSample: SAMN14907822,t_test,0.0013005733489990234, 4388,2,37,0.0,0.07568203272864073,0.0,0.45409219636824005,negative inf,-1.0137937550577503,0.31744670003696956,,
PRJNA632343,10368,derived_from,This BioSample is a metagenomic assembly obtained from the host Alviniconcha marisindica BioSample: SAMN14907823,t_test,0.002058744430541992, 4300,2,37,0.0,0.07568203272864073,0.0,0.45409219636824005,negative inf,-1.0137937550577503,0.31744670003696956,,
PRJNA632343,10368,derived_from,This BioSample is a metagenomic assembly obtained from the host Alviniconcha marisindica BioSample: SAMN14907825,t_test,0.0011363029479980469, 4388,2,37,0.0,0.07568203272864073,0.0,0.45409219636824005,negative inf,-1.0137937550577503,0.31744670003696956,,
PRJNA632343,10368,derived_from,This BioSample is a metagenomic assembly obtained from the host Alviniconcha marisindica BioSample: SAMN14907826,t_test,0.0011167526245117188, 4300,2,37,0.0,0.07568203272864073,0.0,0.45409219636824005,negative inf,-1.0137937550577503,0.31744670003696956,,
PRJNA657455,10368,collection_date; host,2018-08-10; Dairy cattle,permutation_test; significant,0.25863122940063477, 90320309,60,310,0.0,1.4380050217472382,0.0,6.0219446197718325,negative inf,-1.4380050217472382,0.00039996000399960006,SAMN15829826; SAMN15829827; SAMN15829828; SAMN15829829; SAMN15829830; SAMN15829831; SAMN15829832; SAMN15829833; SAMN15829834; SAMN15829835; SAMN15829836; SAMN15829837; SAMN15829838; SAMN15829839; SAMN15829840; SAMN15829841; SAMN15829842; SAMN15829843; SAMN15829844; SAMN15829845; SAMN15829846; SAMN15829847; SAMN15829848; SAMN15829849; SAMN15829850; SAMN15829851; SAMN15829852; SAMN15829853; SAMN15829854; SAMN15829855; SAMN15829856; SAMN15829857; SAMN15829858; SAMN15829859; SAMN15829860; SAMN15829861; SAMN15829862; SAMN15829863; SAMN15829864; SAMN15829865; SAMN15829866; SAMN15829867; SAMN15829868; SAMN15829869; SAMN15829870; SAMN15829871; SAMN15829872; SAMN15829873; SAMN15829874; SAMN15829875; SAMN15829876; SAMN15829877; SAMN15829878; SAMN15829879; SAMN15829880; SAMN15829881; SAMN15829882; SAMN15829883; SAMN15829884; SAMN15829885,too many biosamples to list
PRJNA657455,10368,collection_date; host,2018-10-01; Sheep,permutation_test; significant,0.250873327255249, 90318597,50,320,0.0,1.3930673648176373,0.0,5.93238349279246,negative inf,-1.3930673648176373,0.0005999400059994001,SAMN15829996; SAMN15829997; SAMN15829998; SAMN15829999; SAMN15830000; SAMN15830001; SAMN15830002; SAMN15830003; SAMN15830004; SAMN15830005; SAMN15830006; SAMN15830007; SAMN15830008; SAMN15830009; SAMN15830010; SAMN15830011; SAMN15830012; SAMN15830013; SAMN15830014; SAMN15830015; SAMN15830016; SAMN15830017; SAMN15830018; SAMN15830019; SAMN15830020; SAMN15830021; SAMN15830022; SAMN15830023; SAMN15830024; SAMN15830025; SAMN15830026; SAMN15830027; SAMN15830028; SAMN15830029; SAMN15830030; SAMN15830031; SAMN15830032; SAMN15830033; SAMN15830034; SAMN15830035; SAMN15830036; SAMN15830037; SAMN15830038; SAMN15830039; SAMN15830040; SAMN15830041; SAMN15830042; SAMN15830043; SAMN15830044; SAMN15830045,too many biosamples to list
